id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
625763859240642765,銅鑼灣百德新街百德大廈,198109516,Caie,,Wan Chai,22.282112068297657,114.18551069146588,Private room,245,30,0,,,77,317,0,
47034860,3-bedroom near Ho Man Tin MTR,56570136,The Grand Blossom,,Kowloon City,22.30857,114.18551,Entire home/apt,786,1,13,2021-12-05,0.73,37,50,5,
52253555,Premium 1BR @ 4 Mins Walk to Wan Chai MTR,138649185,Fiona,,Wan Chai,22.27588,114.17168,Entire home/apt,1213,30,0,,,170,364,0,
41025630,Premium Studio - Home away from home SA,86794527,Jeff MH,,Wan Chai,22.27674,114.17416,Entire home/apt,295,30,16,2022-04-25,0.56,4,123,9,
27973039,Flat Share Room in Hung Hom-new renovation (H1e),67709885,Steven,,Kowloon City,22.31215,114.1886,Private room,180,31,0,,,259,364,0,
19851811,NICE room @Yau Ma Tei -Y13a,4584648,Ivy,,Yau Tsim Mong,22.31343,114.17033,Private room,180,30,1,2017-08-14,0.02,384,364,0,
41460634,"Modern Studio w Private Balcony , City Center",808933,J,,Wan Chai,22.27371,114.17504,Entire home/apt,495,2,17,2022-01-03,0.58,3,161,4,
5484418,2號房@HK WAN YUE HOTEL香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,470,1,141,2022-03-21,1.63,10,364,1,
29788548,Apartment closed for mainteinance,28999137,Poon,,Wan Chai,22.27704,114.18679,Entire home/apt,700,5,0,,,1,161,0,
36331529,旺角銀行中心零距離（拉斯維加斯）Las Vegas Homestay 旅遊住宿，party，慶祝,247070196,Las Vegas,,Yau Tsim Mong,22.31932,114.16871,Entire home/apt,1650,1,4,2020-01-27,0.12,4,133,0,
11177418,CONDO WITH 5 STAR FACILITIES,58166398,Byulee,,Yau Tsim Mong,22.30425,114.16129,Entire home/apt,1000,1,7,2016-10-03,0.09,1,287,0,
32673230,Nice room available in causeway bay,4584648,Ivy,,Wan Chai,22.27911,114.18284,Private room,180,28,0,,,384,365,0,
32003140,STUDIO AT 0.1 MILE FROM CAUSEWAY BAY MRT,156409670,Tia,,Wan Chai,22.28196,114.18584,Entire home/apt,555,25,0,,,114,364,0,
22131624,Mong Kok旺角西洋菜南街舒適2人房5102,161669067,Yuen King,,Yau Tsim Mong,22.31842,114.16923,Private room,420,1,104,2020-09-22,1.93,4,132,0,
35562213,旺角彌敦道零距離地鐵站（拉斯維加斯）Las Vegas Homestay 旅遊住宿，party，慶祝,247070196,Las Vegas,,Yau Tsim Mong,22.31365,114.17149,Entire home/apt,1600,1,8,2020-01-28,0.22,4,133,0,
43732031,月租房：市區中心  時尚溫馨彩色 無窗單人間   私人浴室&衛生間,116364906,Kiki,,Yau Tsim Mong,22.30798,114.17052,Entire home/apt,582,30,0,,,26,90,0,
22658862,Studio in Causeway Bay(c27c),4584648,Ivy,,Wan Chai,22.28103,114.1831,Private room,217,30,0,,,384,365,0,
34199101,Comfortable and Private Flat for 2 in Kowloon-E8,4650574,Muriel,,Yau Tsim Mong,22.31764,114.17283,Entire home/apt,500,182,0,,,10,365,0,
34289804,#77 ❤ Modern Studio ❤ 2 min to Causeway Bay MTR!,198109516,Caie,,Wan Chai,22.28114,114.18231,Private room,400,30,0,,,77,365,0,
593101310944776924,铜锣湾百德新街海德大厦,198109516,Caie,,Wan Chai,22.28088,114.18552,Private room,250,30,0,,,77,164,0,
26999349,5.2 Queen Pod in Spacious Shared Dormitory (Mixed),23801931,Mj,,Kowloon City,22.31964,114.18888,Shared room,580,1,2,2019-01-18,0.05,4,105,0,
35882074,Affordable Room In fortress Hill ( F1e),7518056,Jovee,,Wan Chai,22.2599,114.1901,Private room,180,29,0,,,375,364,0,
35446461,Convenient Sheung Wan Room (SW4D),7518056,Jovee,,Wan Chai,22.25993,114.19198,Private room,180,29,0,,,375,365,0,
9138303,D3-Standard Twin Bed Room,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,1163,3,79,2019-11-08,0.98,28,362,0,
18452244,Spacious 3 BR 12ppl Beside MTR :),14634338,Rick,,Yau Tsim Mong,22.31515,114.16996,Entire home/apt,1800,2,42,2019-12-05,0.71,6,195,0,
52782926,旺角區經濟家庭房Budget Family Rm@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31579,114.1694,Private room,594,14,0,,,39,64,0,
8577530,"2 Single Beds w/ Bath, near MTR, #4",45083648,Anna,,Yau Tsim Mong,22.30958,114.17244,Private room,200,1,96,2019-06-08,1.18,7,317,0,
34100146,尖沙咀地鐵站旁雙床房+私人衞生間 (鴻運賓館),257500464,Kwan Lai,,Yau Tsim Mong,22.29576,114.17179,Private room,205,1,0,,,1,80,0,
34809836,Amazing double rm studio In Tsim Sha Tsui near mtr,261309703,Killua,,Yau Tsim Mong,22.2954,114.17375,Private room,338,1,0,,,12,90,0,
37526305,R10-尖沙咀市中心舒适影院大床房、尖沙咀地铁站B2出口直走150米左右,57188485,丽丽,,Yau Tsim Mong,22.29776,114.17507,Private room,800,1,0,,,8,365,0,
10253440,B3.Walk to MTR 1 min/Economy room/Twin single bed,51969157,Jojo,,Yau Tsim Mong,22.30428,114.17077,Private room,600,1,2,2018-11-08,0.03,16,364,0,
616904041537665636,"[HOMY] Single Room, Wifi & Air-con, near MTR - WP",259890228,Maggie,,Yau Tsim Mong,22.30003044705168,114.17430284890034,Private room,198,28,0,,,3,34,0,
16855380,"時尚酒店 D ROO0M,1.8米大床，訂房前必須向我查詢",94474045,洒店,,Yau Tsim Mong,22.30081,114.17345,Private room,327,1,22,2019-04-19,0.35,11,17,0,
14942415,Room5) Two single bed & private washroom,27017711,Frank,,Yau Tsim Mong,22.31985,114.17068,Private room,404,1,155,2021-01-01,2.23,6,24,0,
24869641,Hang Fung Hostel - 7 (Standard Double Room) 標準大床客房,187243464,Alicia,,Yau Tsim Mong,22.30479,114.17134,Private room,380,1,1,2018-10-03,0.02,9,365,0,
34912662,North Point Room Available (N3d),97240131,Jov,,Eastern,22.29036,114.20033,Private room,180,29,0,,,340,364,0,
45260441,Nice apartment with special promotion to all you!,353326613,Savi,,Wan Chai,22.28106,114.18226,Private room,300,28,0,,,98,348,0,
34290848,#S30 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,198109516,Caie,,Wan Chai,22.28071,114.18297,Private room,570,30,0,,,77,286,0,
35322959,Shueng Wan Convenient Room 4/walk up ( SW4C ),7518056,Jovee,,Wan Chai,22.25783,114.1901,Private room,180,29,0,,,375,364,0,
34424299,Deluxe Family Room With Private Bathroom 14F #5,242491712,The One Inn,,Yau Tsim Mong,22.29731,114.17328,Private room,348,1,7,2020-02-17,0.2,9,0,0,
35785637,Economy Sheung Wan Room Available ( SW21D),7518056,Jovee,,Wan Chai,22.25838,114.19011,Private room,180,29,0,,,375,364,0,
37755286,精品酒店-2分鐘步行由深水埗港鐵站B2出口 (2張單人床),283853334,E Hotel,,Kowloon City,22.31902,114.17862,Hotel room,673,30,0,,,2,351,0,
41420100,Room Available in CWB (347 Hennessy Road) C7c,7518056,Jovee,,Wan Chai,22.25942,114.19034,Private room,180,29,0,,,375,364,0,
34853372,causeway bay affordable room  4/walk up  (C2C),7518056,Jovee,,Wan Chai,22.25808,114.19204,Private room,180,29,0,,,375,364,0,
38831146,居家隔离/佐敦地铁站2分钟步行/近尖沙咀海港城/可住4人,24687240,Yang,,Central & Western,22.27913,114.15946,Shared room,1048,30,2,2019-11-17,0.06,31,0,0,
38829983,居家隔离/佐敦地铁站步行2分钟/4人房/近尖沙咀海港城,24687240,Yang,,Central & Western,22.2772,114.16001,Shared room,1048,30,0,,,31,0,0,
30516890,Nice Shared flat in Central (ML3c),97240131,Jov,,Central & Western,22.28079,114.15053,Private room,180,29,0,,,340,364,0,
14352198,Homestay in HK,48339671,Gigi,,Wan Chai,22.27943,114.18475,Entire home/apt,928,62,26,2020-10-03,0.41,1,173,0,
49664835,旺角先施312號居亭B,396156611,Ken,,Yau Tsim Mong,22.31905,114.17158,Entire home/apt,380,1,0,,,14,0,0,
35358760,Convenient Big Room Available causeway  bay (C22c),7518056,Jovee,,Wan Chai,22.25983,114.19203,Private room,310,29,0,,,375,364,0,
33406814,"Room available in Soho, Central HK(ML23A)",97240131,Jov,,Central & Western,22.28109,114.15085,Shared room,180,29,0,,,340,365,0,
39909934,Located in Prime location near Olympic city (TK3E),97240131,Jov,,Yau Tsim Mong,22.32137,114.16103,Private room,180,29,0,,,340,364,0,
49071008,Spacious Open Designer Studio at heart of Central,6957219,Hayley,,Central & Western,22.2791,114.15336,Entire home/apt,657,2,3,2022-06-10,1.84,1,179,3,
39572462,Tsim Sha Tsui Economy Room 4 bed (T5F),97240131,Jov,,Yau Tsim Mong,22.29733,114.17487,Shared room,180,29,0,,,340,364,0,
27592937,HS0-1人单人房+地铁3分钟+稻香、翠华餐厅、肥姐小食+SASA、卓悦+朗豪坊+女人街,122131447,Debe,,Yau Tsim Mong,22.30523,114.17284,Private room,231,1,7,2019-12-08,0.15,83,365,0,
35143975,Economy and Convenient Sheung Wan Room (SW21C),7518056,Jovee,,Wan Chai,22.25791,114.19143,Private room,180,29,0,,,375,364,0,
29979034,"ELEGANT STUDIO SET-UP ON PATERSON STREET, CWB",156409670,Tia,,Wan Chai,22.28123,114.18536,Entire home/apt,490,28,0,,,114,364,0,
11534885,clean and bright single room,52005099,May,,Yau Tsim Mong,22.29695,114.17268,Private room,199,1,19,2019-06-23,0.27,5,0,0,
16580718,Sales Sales Room in Central near Soho,67709885,Steven,,Central & Western,22.28214,114.15346,Private room,180,31,0,,,259,89,0,
39884196,Deluxe Central Double Room (ML19C),97240131,Jov,,Central & Western,22.28369,114.15338,Private room,180,29,0,,,340,364,0,
26033130,Oasis in Central Hong Kong w/ Private Rooftop,5640554,Astrid,,Central & Western,22.28337,114.14994,Entire home/apt,850,3,11,2020-01-02,0.23,1,0,0,
15378821,Central ROOM ~~~~~~~~~~~~~~~~~~~~~,4584648,Ivy,,Central & Western,22.2821,114.15054,Private room,217,30,0,,,384,365,0,
27553881,Rooftop Duplex Village House 二層復式村屋連天台,158938937,Jols,,Tai Po,22.47422,114.14986,Entire home/apt,500,28,0,,,1,0,0,
28137204,Single Capsule disinfection by UVC light,185277937,Cyrus,,Yau Tsim Mong,22.32373,114.16814,Hotel room,87,1,66,2020-01-13,1.44,7,0,0,
31030500,A nice room available in Casuseway Bay (c23e),4584648,Ivy,,Wan Chai,22.27844,114.17865,Private room,180,30,0,,,384,0,0,
31058535,yuansheng334649464443,120508384,直,,Wan Chai,22.27984,114.1751,Shared room,66617,1,1,2018-12-23,0.02,1,0,0,
31128197,a studio available in Mong Kok (mk1a),4584648,Ivy,,Yau Tsim Mong,22.32036,114.172,Private room,217,28,0,,,384,0,0,
33364525,"≛101 阿木 AMU Cozy Family Room, TST MTR 4mins≛",247949666,Winnie (C),,Yau Tsim Mong,22.29742,114.17617,Private room,483,1,21,2019-12-19,0.55,11,1,0,
35701097,Economy Tai Kok Tsui Bedspace (TK4E),7518056,Jovee,,Kowloon City,22.31915,114.1804,Shared room,180,29,0,,,375,364,0,
23311376,★★ Economy Budget Studio ★★ Perfect to Save money,118960757,Lilly,,Yau Tsim Mong,22.30658,114.17081,Entire home/apt,493,8,141,2020-01-30,2.71,1,90,0,
37159840,1-bedroom luxury terrace flat in Central,218702365,Chris,,Central & Western,22.28311,114.15185,Entire home/apt,1200,5,7,2020-04-17,0.23,4,18,0,
639448428326408522,Modern compact studio in Central Hong Kong,246078519,Ming,,Central & Western,22.284069959281197,114.1531908029414,Entire home/apt,350,7,0,,,8,56,0,
24612188,Lively & Bright Twin BR. 1-min to TST MTR,25886059,Anthony,,Yau Tsim Mong,22.29904,114.17266,Private room,206,2,67,2021-02-17,1.36,14,6,0,
34002060,"Designer’s home at Central, warm and cozy",49138412,珊,,Central & Western,22.2815,114.1543,Entire home/apt,350,14,0,,,1,330,0,
13893108,Privacy arts big bedroom/bathroom5+,52416773,Miko,,Islands,22.29524,113.952,Private room,927,90,26,2018-11-17,0.36,1,88,0,
28232832,Single Capsule disinfection by UVC light,185277937,Cyrus,,Yau Tsim Mong,22.32373,114.16814,Hotel room,78,14,45,2021-08-30,1.0,7,90,1,
28950901,（709）超讚酒店式大床房--樓下步行2分鐘即達旺角、太子地鐵站/巴士站，近朗豪坊，女人街，波鞋街,187197367,Billy,,Yau Tsim Mong,22.32174,114.16859,Private room,352,1,1,2019-02-06,0.02,13,71,0,
26487387,双床獨立套房（Twin bed room)位處九龍旺角彌敦道，全新豪華裝修，交通方便，地鐵，機場巴士,188099964,Virginia,,Yau Tsim Mong,22.32079,114.1678,Private room,447,1,87,2021-08-30,1.82,9,270,1,
636919246752902430,2 Furnished Studios Walk Prince Edw & Mongkok MTRs,42602621,Lai,,Yau Tsim Mong,22.32279,114.16423,Entire home/apt,570,180,0,,,13,357,0,
48478482,A 2ppl Double Bed ISA Studio 2min CausewayBay MTR,25048995,Moey,,Wan Chai,22.2791,114.18094,Private room,295,28,3,2022-02-03,0.22,29,63,2,
51613572,"SMART & CHIC STUDIO, WHITFIELD RD, HK",156409670,Tia,,Wan Chai,22.28695,114.18983,Entire home/apt,1300,7,0,,,114,364,0,
10040833,Sai Ying Pun - High Street,41216955,Bong,,Central & Western,22.28432,114.14057,Entire home/apt,340,3,69,2022-05-24,0.88,9,1,1,
24824113,Convenient & New Private Room in Heart of TST,128381201,Yuki,,Yau Tsim Mong,22.30016,114.17303,Private room,200,2,84,2022-05-25,1.68,7,47,14,
25395808,Bright Twin Bed Room with Private Bathroom @TST,56949831,Sam,,Yau Tsim Mong,22.29989,114.17265,Private room,208,2,98,2022-03-31,2.01,22,73,8,
8768773,Japanese Tatami Style Room in the ❤ of TST - 鄰近地鐵站,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29892,114.17221,Hotel room,406,1,153,2022-01-15,1.93,25,364,3,
36684098,佐敦高鐵站 1min MTR,225388642,Man,,Yau Tsim Mong,22.30527,114.17153,Entire home/apt,400,10,0,,,7,179,0,
37201848,距離永安百货，亩街夜市5分钟，佐敦地铁站3分钟,279996141,小姐,,Yau Tsim Mong,22.30545,114.17232,Entire home/apt,400,1,0,,,2,179,0,
36096153,"1500-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30598,114.1709,Entire home/apt,4286,1,0,,,27,0,0,
31683436,1房佐敦核心購物區,237576452,Tsz Fung,,Yau Tsim Mong,22.30534,114.17069,Entire home/apt,380,2,4,2019-03-26,0.1,2,83,0,
25880732,位於彌敦道雙人套房，交通便利，附近有機場巴士及旺角地鐵站，近購物區，方便往返中環、尖沙咀及各旅遊景點,188099964,Virginia,,Yau Tsim Mong,22.32063,114.16838,Private room,447,1,19,2022-02-18,0.39,9,270,1,
26013910,3人獨立套房，位處旺角彌敦道，鄰近地鐵站及機場巴士交通方便，鄰近大形購物商場朗豪坊波鞋街,188099964,Virginia,,Yau Tsim Mong,22.32064,114.16759,Private room,498,1,121,2021-09-04,2.52,9,270,1,
8219258,"One Double Bed Room（標準雙人套房),只供2人入住",43338383,Geo,,Yau Tsim Mong,22.32165,114.1687,Private room,350,1,25,2019-04-07,0.33,4,365,0,
14095096,"1分鐘可到旺角地鐵站,免費無線上網，鄰近大小型購物商場，叧備有1-4人房",84819379,Chris,,Yau Tsim Mong,22.31837,114.17124,Private room,288,1,36,2018-04-22,0.5,2,90,0,
39561952,旺角地鐵1分鐘-大床套房合1-2人住，私人衛浴,50172398,Gloria,,Yau Tsim Mong,22.31688,114.17113,Private room,236,1,0,,,39,365,0,
51323073,Sunrise Inn 陽光旅館 5臥室 自助入住 密碼鎖自由進出 尖沙咀站b1(步行20秒),119690131,Cannis,,Yau Tsim Mong,22.29991,114.17174,Private room,1600,1,0,,,6,64,0,
22038386,"Urban and Central Studios, Hong Kong",138649185,Fiona,,Wan Chai,22.27977,114.18904,Private room,500,28,1,2018-01-20,0.02,170,364,0,
10794254,"Bunk in Modern, Safe Hostel- Meet & Mingle, TST ★",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29897,114.17237,Hotel room,143,1,240,2020-01-24,3.09,25,365,0,
15721972,Causeway Bay Nice room ~~~,4584648,Ivy,,Wan Chai,22.27685,114.18289,Private room,180,30,0,,,384,364,0,
18530387,"Modern Comfy Double Bed Rm @TST, PrivateBathroom",56949831,Sam,,Yau Tsim Mong,22.29689,114.17101,Private room,205,2,167,2022-04-30,2.7,22,70,11,
33260454,Ensuite Yaumatei room for 2 with Own Bathroom y13d,7518056,Jovee,,Yau Tsim Mong,22.31437,114.17115,Private room,217,29,0,,,375,364,0,
11260780,NICE ROOM ~~~ WAN CHAI,4584648,Ivy,,Wan Chai,22.27903,114.17129,Private room,180,30,0,,,384,365,0,
577958049900503865,JustInn Single/Double Room(809)正旅館雙人/單人房 可月租尖沙咀正中心,30077570,Just Inn,,Yau Tsim Mong,22.29819,114.17126,Private room,340,7,0,,,7,364,0,
8768949,"Bunk in Modern, Safe Hostel- Meet & Mingle, TST ★",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29897,114.17237,Hotel room,143,1,275,2020-06-27,3.48,25,364,0,
8768968,"Bunk in Modern, Safe Hostel- 1 Min to TST MTR",45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29897,114.17237,Hotel room,143,1,176,2020-12-26,2.24,25,364,0,
10913704,Hung Hom - Deluxe Suite 3-bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30767,114.18444,Entire home/apt,1200,1,107,2022-06-11,1.39,37,20,28,
12994696,Tsim Sha Tsui Room - T4d,4584648,Ivy,,Yau Tsim Mong,22.29851,114.17145,Private room,180,30,0,,,384,364,0,
39596997,Comfortable Wanchai Single Room (W10b),4584648,Ivy,,Wan Chai,22.27654,114.17817,Private room,180,29,0,,,384,365,0,
21650794,"YX2,两人双床房+旺角市区中心+亚皆老街先达广场楼上+附近朗豪坊+女人街+电子街",122131447,Debe,,Yau Tsim Mong,22.31874,114.16956,Private room,373,1,14,2019-02-01,0.26,83,180,0,
8230315,家庭房，適合4-5人入住,43338383,Geo,,Yau Tsim Mong,22.322,114.16975,Private room,886,1,1,2019-04-06,0.03,4,365,0,
24648231,"Bright, Relaxing View + Extra Long Bed @TST",25886059,Anthony,,Yau Tsim Mong,22.29784,114.17305,Private room,206,2,101,2022-04-09,2.02,14,7,9,
18081750,Sharing flat available in wan chai  (W3c),67709885,Steven,,Wan Chai,22.27706,114.17111,Private room,180,31,0,,,259,179,0,
16806124,Nice Flat Share Room in Wan Chai (2c),67709885,Steven,,Wan Chai,22.27744,114.17264,Private room,180,31,0,,,259,179,0,
20159382,Wan Chai Room in Flat Share (MH2a),67709885,Steven,,Wan Chai,22.27934,114.17887,Private room,180,31,0,,,259,179,0,
37113111,學生宿舍 - 月租 (獨立衛浴),132767139,Dorm Hong Kong,,Kowloon City,22.31755,114.18014,Private room,180,7,1,2022-05-17,1.0,12,365,1,
22959881,"1 min MTR, budget room 2(S)",31947768,Nuts,,Yau Tsim Mong,22.30433,114.16969,Private room,272,7,64,2022-04-10,1.21,23,87,3,
40502219,志城賓館 Chi Sing Hotel (13) - 標準雙床房 Twin bed room,166183091,Pineapple,,Yau Tsim Mong,22.31796,114.17078,Private room,260,1,0,,,53,73,0,
16435564,Flat Share room in Yau Ma Tei (Y15b),67709885,Steven,,Yau Tsim Mong,22.31482,114.16788,Private room,180,31,0,,,259,163,0,
562145647678068701,銅鑼灣地鐵站 cozy 一房一廳p,366329206,Yumi,,Wan Chai,22.27867,114.19151,Entire home/apt,530,30,0,,,20,61,0,
17911057,油尖旺@您的房,122777579,旺,,Yau Tsim Mong,22.29542,114.17859,Entire home/apt,4365,1,0,,,1,364,0,
27906424,Double Bed for 2 person only ( R2 ),99810907,Max,,Yau Tsim Mong,22.2979,114.17229,Private room,422,1,33,2020-02-17,0.71,8,8,0,
35733148,Room Available in Hunghom ..Poly U   ( H1d),7518056,Jovee,,Kowloon City,22.31744,114.17859,Private room,180,29,0,,,375,364,0,
38525043,Sham Shui Po 1/W up room available ( SP3c),7518056,Jovee,,Kowloon City,22.31752,114.17998,Private room,180,29,0,,,375,364,0,
36659569,Good Room for 1 person in Sham Shui Po (SP3C),7518056,Jovee,,Kowloon City,22.31786,114.18054,Private room,180,29,0,,,375,365,0,
46228127,奧思旅館 Oasis Apartments (08) - 標準大床房Double Bed Room,166183091,Pineapple,,Yau Tsim Mong,22.31283,114.16946,Private room,260,1,0,,,53,348,0,
3903373,2min MTR 5 double bed 2 Bath in MK,14634338,Rick,,Yau Tsim Mong,22.313,114.17015,Entire home/apt,1800,1,73,2019-08-20,0.77,6,196,0,
9565266,"Apartment with Balcony, Park Island",3597863,Kim,,Tsuen Wan,22.3537,114.05931,Entire home/apt,820,5,8,2021-08-14,0.1,1,165,3,
40502037,志城賓館 Chi Sing Hotel (11) - 2-3人房 2-3 person room,166183091,Pineapple,,Yau Tsim Mong,22.31783,114.17002,Private room,250,1,0,,,53,87,0,
40688858,NEW TST best location!! Stylish Clean Cozy Apt,210909492,Bella,,Yau Tsim Mong,22.29921,114.17268,Entire home/apt,657,1,10,2020-10-17,0.33,1,132,0,
560682679546230181,可以短租可以长租的无敌海景房 也可以隔离,366834303,Joanna,,Yau Tsim Mong,22.302853,114.184715,Entire home/apt,1747,7,0,,,4,365,0,
5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,15586744,Sven,,Sai Kung,22.30151,114.25075,Entire home/apt,1500,1,23,2021-08-30,0.3,15,181,2,
34175996,2 min walk from the subway tsim sha tsui (CM),257935269,Samus,,Yau Tsim Mong,22.29796,114.17162,Private room,399,1,0,,,4,365,0,
45194691,油麻地獨立房間 1,26192501,Alex,,Yau Tsim Mong,22.31332,114.17178,Private room,408,14,0,,,1,90,0,
8586853,Traditional HK - Bunk Bed Economy Convenient room,43392680,Chuiying,,Yau Tsim Mong,22.30712,114.16754,Private room,280,1,75,2019-05-03,0.92,5,365,0,
12311414,Sale !!! Room !! Yau Ma Tei,4584648,Ivy,,Yau Tsim Mong,22.31242,114.17233,Private room,180,30,0,,,384,365,0,
47897109,Super view Super convenient,9318245,Sy,,Yau Tsim Mong,22.3242,114.16783,Entire home/apt,699,2,0,,,2,362,0,
22145240,Mong Kok 西洋菜南街舒適3人房 5106,161669067,Yuen King,,Yau Tsim Mong,22.31871,114.16978,Entire home/apt,450,1,57,2022-04-05,1.1,4,163,3,
45084134,Wan chai mtr upstairs expo 8mins,68059239,Tiffany,,Wan Chai,22.27611,114.17498,Shared room,2000,2,1,2021-01-02,0.06,5,90,0,
8798919,HK Family Double room city view佐敦庙街市景大飘窗家庭双人大床房间,34151864,Peter,,Yau Tsim Mong,22.30598,114.17043,Private room,434,1,1,2018-06-17,0.02,8,365,0,
12749931,Flat Share Room at Yau Ma Tei (8d),67709885,Steven,,Yau Tsim Mong,22.31364,114.17008,Private room,159,19,0,,,259,365,0,
31321798,#67 ❤ Modern Studio ❤ 2 min to Yau Ma Tei MTR!,198109516,Caie,,Yau Tsim Mong,22.3123,114.16974,Private room,350,28,6,2019-07-29,0.15,77,365,0,
1849579,Harbour Mong kok Renovated Room 6,2767559,Mark,,Yau Tsim Mong,22.31768,114.16782,Private room,859,1,0,,,14,365,0,
49167804,新天地酒店room 02,396596921,Sunny Day,,Yau Tsim Mong,22.31777,114.16696,Private room,600,3,2,2021-04-16,0.14,6,90,0,
44653005,Chic Studio - B,57169226,Ace,,Yau Tsim Mong,22.29732,114.17147,Entire home/apt,299,30,1,2020-10-31,0.05,8,70,0,
13901543,Heart of the city...Convenient!!,35068836,Desmond,,Yau Tsim Mong,22.29695,114.17147,Entire home/apt,545,5,116,2022-05-29,1.62,1,10,9,
48646408,★ Staycation New 2BR 8pax TST K11 KTV & Mahjong ★,392434015,Leah,,Yau Tsim Mong,22.29807,114.17191,Entire home/apt,1171,1,92,2022-06-13,6.09,1,363,75,
40924993,"Cozy, Quiet, Clean Accommodation Close 2 MTR & Bus",240941840,Antony,,Islands,22.29127,113.94988,Private room,888,2,0,,,1,88,0,
42953417,"<Best Choice for Couples> Cozy, warm studio",300469168,Spencer,,Yau Tsim Mong,22.30283,114.17617,Entire home/apt,353,14,0,,,5,164,0,
2118190,尖沙咀核心地帶，雙地鐵口，步行至維港3分鐘，大床房,10800424,Leslie,,Yau Tsim Mong,22.29805,114.17523,Private room,700,1,0,,,3,365,0,
23310708,★★ Memories Begin Here ★★ by Sandra,125252734,Sandra,,Yau Tsim Mong,22.2981,114.17127,Entire home/apt,707,7,128,2019-12-14,2.47,1,90,0,
43635679,"太子地鐵站上蓋 ,拎包入住 MTR exit , 電梯 , 獨立靚裝 套房",101779290,Dorothy,,Yau Tsim Mong,22.32491,114.16817,Entire home/apt,10000,3,7,2021-04-10,0.31,7,90,0,
16934953,Lovely 1 bedroom rental unit in Mid-Levels,1404766,Benoit,,Central & Western,22.27958,114.15473,Entire home/apt,673,28,0,,,1,196,0,
37261859,Mixed Dorm Bed#N/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27861,114.17588,Shared room,200,1,7,2020-02-03,0.2,43,365,0,
11025675,NICE ROOM @ Tsim Sha Tsui,4584648,Ivy,,Yau Tsim Mong,22.29668,114.17329,Private room,180,30,1,2016-02-04,0.01,384,365,0,
6664678,Double bed Room-1,19614862,Falix,,Yau Tsim Mong,22.31785,114.16981,Private room,198,7,1,2015-10-04,0.01,1,340,0,
52641049,旺角區經濟家庭房Budget Family Rm@Mong Kok,24358640,Janis,,Yau Tsim Mong,22.31728,114.16875,Private room,208,10,0,,,39,64,0,
33923972,HS6-6人4床房+旺角购物天堂+过境首选+地铁3分钟+香港人气最旺,122131447,Debe,,Yau Tsim Mong,22.31291,114.17349,Private room,633,1,0,,,83,10,0,
23370967,舒適家庭四人房間,65326707,Jingwen,,Yau Tsim Mong,22.31642,114.17079,Private room,580,1,13,2019-03-23,0.25,8,90,0,
21490965,Flat Share Room in Yau Ma Tei (Y15b),67709885,Steven,,Yau Tsim Mong,22.31385,114.16987,Private room,180,31,1,2018-09-30,0.02,259,364,0,
30200114,Female Dorm Bed#H/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27888,114.17763,Shared room,200,1,1,2019-08-19,0.03,43,365,0,
14972704,Female Dorm Bed#3/Wan Chai/close to MTR,2767794,Check Inn HK,,Wan Chai,22.27825,114.17699,Shared room,350,1,29,2019-11-23,0.43,43,365,0,
31110608,#S15 ❤ Modern Studio ❤ 5 min to Causeway Bay MTR!,198109516,Caie,,Wan Chai,22.28152,114.18478,Private room,400,28,0,,,77,317,0,
6409693,MongKok CBC Exquisite Double Room(Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,274,1,216,2022-05-16,2.77,20,176,1,
48760036,尖沙咀共享住宿-女生專用 Tsim Sha Tsui Coliving apt for female,224421162,Etoiletst,,Yau Tsim Mong,22.29831,114.17138,Shared room,180,28,0,,,5,180,0,
50951112,Room in Ho Man Tin,47493061,Timo,,Kowloon City,22.31345,114.17863,Shared room,518,7,0,,,1,83,0,
34467107,Tai kok Tsui  Room Available with Lift ( Tk3b ),7518056,Jovee,,Kowloon City,22.31783,114.17876,Shared room,180,29,0,,,375,364,0,
45690633,Nice apartment is good for young people,353326613,Savi,,Yau Tsim Mong,22.31424,114.16981,Entire home/apt,250,28,0,,,98,362,0,
